id,nombre,email,edad,fechaRegistro,activo
usr_0716,usuario_0716,usuario_0716@ejemplo.com,37,2024-07-02,False
usr_0717,usuario_0717,usuario_0717@ejemplo.com,34,2022-09-19,True
usr_0718,usuario_0718,usuario_0718@ejemplo.com,41,2022-12-13,True
usr_0719,usuario_0719,usuario_0719@ejemplo.com,69,2024-02-19,False
usr_0720,usuario_0720,usuario_0720@ejemplo.com,32,2022-04-24,True
usr_0721,usuario_0721,usuario_0721@ejemplo.com,58,2022-01-07,True
usr_0722,usuario_0722,usuario_0722@ejemplo.com,17,2022-07-20,True
usr_0723,usuario_0723,usuario_0723@ejemplo.com,72,2022-11-30,True
usr_0724,usuario_0724,usuario_0724@ejemplo.com,21,2024-04-01,True
usr_0725,usuario_0725,usuario_0725@ejemplo.com,74,2020-09-08,True
usr_0726,usuario_0726,usuario_0726@ejemplo.com,61,2023-11-02,True
usr_0727,usuario_0727,usuario_0727@ejemplo.com,48,2023-01-23,True
usr_0728,usuario_0728,usuario_0728@ejemplo.com,74,2023-01-10,False
usr_0729,usuario_0729,usuario_0729@ejemplo.com,35,2022-04-05,True
usr_0730,usuario_0730,usuario_0730@ejemplo.com,67,2025-03-31,True
usr_0731,usuario_0731,usuario_0731@ejemplo.com,63,2020-02-22,True
usr_0732,usuario_0732,usuario_0732@ejemplo.com,49,2020-08-15,True
usr_0733,usuario_0733,usuario_0733@ejemplo.com,35,2022-12-20,True
usr_0734,usuario_0734,usuario_0734@ejemplo.com,21,2020-01-04,False
usr_0735,usuario_0735,usuario_0735@ejemplo.com,46,2023-05-02,False
usr_0736,usuario_0736,usuario_0736@ejemplo.com,66,2021-06-16,True
usr_0737,usuario_0737,usuario_0737@ejemplo.com,46,2022-06-10,True
usr_0738,usuario_0738,usuario_0738@ejemplo.com,52,2021-03-10,False
usr_0739,usuario_0739,usuario_0739@ejemplo.com,49,2024-07-19,False
usr_0740,usuario_0740,usuario_0740@ejemplo.com,39,2021-02-01,False
usr_0741,usuario_0741,usuario_0741@ejemplo.com,65,2023-07-22,True
usr_0742,usuario_0742,usuario_0742@ejemplo.com,39,2024-04-11,True
usr_0743,usuario_0743,usuario_0743@ejemplo.com,30,2025-03-31,True
usr_0744,usuario_0744,usuario_0744@ejemplo.com,29,2021-09-07,False
usr_0745,usuario_0745,usuario_0745@ejemplo.com,43,2021-07-20,False
usr_0746,usuario_0746,usuario_0746@ejemplo.com,29,2021-02-10,False
usr_0747,usuario_0747,usuario_0747@ejemplo.com,51,2025-01-05,True
usr_0748,usuario_0748,usuario_0748@ejemplo.com,24,2024-06-12,False
usr_0749,usuario_0749,usuario_0749@ejemplo.com,73,2025-01-01,True
usr_0750,usuario_0750,usuario_0750@ejemplo.com,47,2020-08-22,True
usr_0751,usuario_0751,usuario_0751@ejemplo.com,37,2020-01-02,True
usr_0752,usuario_0752,usuario_0752@ejemplo.com,28,2022-09-20,True
usr_0753,usuario_0753,usuario_0753@ejemplo.com,28,2023-01-30,False
usr_0754,usuario_0754,usuario_0754@ejemplo.com,30,2021-08-13,True
usr_0755,usuario_0755,usuario_0755@ejemplo.com,18,2021-10-23,True
usr_0756,usuario_0756,usuario_0756@ejemplo.com,22,2023-05-14,True
usr_0757,usuario_0757,usuario_0757@ejemplo.com,15,2021-10-16,True
usr_0758,usuario_0758,usuario_0758@ejemplo.com,31,2022-08-27,True
usr_0759,usuario_0759,usuario_0759@ejemplo.com,63,2022-05-03,True
usr_0760,usuario_0760,usuario_0760@ejemplo.com,54,2022-09-06,False
usr_0761,usuario_0761,usuario_0761@ejemplo.com,25,2023-05-03,True
usr_0762,usuario_0762,usuario_0762@ejemplo.com,32,2021-12-28,False
usr_0763,usuario_0763,usuario_0763@ejemplo.com,43,2021-04-28,False
usr_0764,usuario_0764,usuario_0764@ejemplo.com,39,2020-02-02,True
usr_0765,usuario_0765,usuario_0765@ejemplo.com,52,2020-08-23,True
usr_0766,usuario_0766,usuario_0766@ejemplo.com,43,2024-03-18,True
usr_0767,usuario_0767,usuario_0767@ejemplo.com,46,2024-01-15,True
usr_0768,usuario_0768,usuario_0768@ejemplo.com,39,2022-06-11,True
usr_0769,usuario_0769,usuario_0769@ejemplo.com,28,2023-06-11,False
usr_0770,usuario_0770,usuario_0770@ejemplo.com,56,2022-12-18,True
usr_0771,usuario_0771,usuario_0771@ejemplo.com,48,2022-07-11,True
usr_0772,usuario_0772,usuario_0772@ejemplo.com,47,2024-03-10,True
usr_0773,usuario_0773,usuario_0773@ejemplo.com,72,2023-09-02,True
usr_0774,usuario_0774,usuario_0774@ejemplo.com,43,2020-08-26,True
usr_0775,usuario_0775,usuario_0775@ejemplo.com,22,2024-06-25,True
usr_0776,usuario_0776,usuario_0776@ejemplo.com,31,2021-06-24,False
usr_0777,usuario_0777,usuario_0777@ejemplo.com,19,2025-02-24,False
usr_0778,usuario_0778,usuario_0778@ejemplo.com,30,2024-09-25,True
usr_0779,usuario_0779,usuario_0779@ejemplo.com,26,2021-11-25,False
usr_0780,usuario_0780,usuario_0780@ejemplo.com,31,2022-09-04,False
usr_0781,usuario_0781,usuario_0781@ejemplo.com,45,2021-07-22,True
usr_0782,usuario_0782,usuario_0782@ejemplo.com,43,2023-08-04,True
usr_0783,usuario_0783,usuario_0783@ejemplo.com,20,2020-10-17,True
usr_0784,usuario_0784,usuario_0784@ejemplo.com,47,2021-07-15,False
usr_0785,usuario_0785,usuario_0785@ejemplo.com,43,2022-01-26,False
usr_0786,usuario_0786,usuario_0786@ejemplo.com,72,2024-07-26,True
usr_0787,usuario_0787,usuario_0787@ejemplo.com,65,2024-10-21,True
usr_0788,usuario_0788,usuario_0788@ejemplo.com,74,2023-01-27,False
usr_0789,usuario_0789,usuario_0789@ejemplo.com,36,2022-02-03,False
usr_0790,usuario_0790,usuario_0790@ejemplo.com,52,2024-11-17,True
usr_0791,usuario_0791,usuario_0791@ejemplo.com,23,2024-02-05,True
usr_0792,usuario_0792,usuario_0792@ejemplo.com,67,2023-05-02,True
usr_0793,usuario_0793,usuario_0793@ejemplo.com,55,2024-05-14,True
usr_0794,usuario_0794,usuario_0794@ejemplo.com,73,2020-05-02,True
usr_0795,usuario_0795,usuario_0795@ejemplo.com,52,2020-01-26,True
usr_0796,usuario_0796,usuario_0796@ejemplo.com,33,2021-12-19,True
usr_0797,usuario_0797,usuario_0797@ejemplo.com,43,2021-04-16,False
usr_0798,usuario_0798,usuario_0798@ejemplo.com,35,2023-02-01,True
usr_0799,usuario_0799,usuario_0799@ejemplo.com,33,2020-03-07,True
usr_0800,usuario_0800,usuario_0800@ejemplo.com,61,2023-03-07,True
